author_id,paper_id
40564012,0015dc7c1a56c53b81f2bab77406c862b0384c5d
2237754404,0015dc7c1a56c53b81f2bab77406c862b0384c5d
1471683275,00160d2485f1c934f3cc6e3140b0ddab5ceb8839
2363528,00160d2485f1c934f3cc6e3140b0ddab5ceb8839
36264956,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
2003538069,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
144649392,0016162637bf5b5a832426f8ecbb2a0e9abb58ec
2116785303,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
47829900,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
2150790639,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
2116676677,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
2136088293,001680f37d7814ae7ae5ecbc4b05ef0dc782d489
2060429542,0016e12c1080787948c0e9a4dacedc4b5b5ebf41
50347055,0016e12c1080787948c0e9a4dacedc4b5b5ebf41
51170193,0017372ff28b2330352af629d2e4901ec4ffafce
3379298,0017372ff28b2330352af629d2e4901ec4ffafce
143612725,0017372ff28b2330352af629d2e4901ec4ffafce
9246981,00173905ef6efc2a0e0d9016f7119259b1f92c7a
1643846582,00173905ef6efc2a0e0d9016f7119259b1f92c7a
2206102669,001763d3ff90cb8e80c8fa0252ef5d4610997268
2148553606,00177fa82254111c4e638f575525bc115858f6f7
2148340093,00177fa82254111c4e638f575525bc115858f6f7
2148228667,00177fa82254111c4e638f575525bc115858f6f7
2148576194,00177fa82254111c4e638f575525bc115858f6f7
2148269585,00177fa82254111c4e638f575525bc115858f6f7
2148558612,00177fa82254111c4e638f575525bc115858f6f7
114806010,00179e35d499fc9668dfda2923ecbfa4aa8a6225
34788773,00179e35d499fc9668dfda2923ecbfa4aa8a6225
1790073,00183500ec8f4bf5bbbca2063f958ad4925817c1
116506705,00183500ec8f4bf5bbbca2063f958ad4925817c1
2092490343,00183500ec8f4bf5bbbca2063f958ad4925817c1
144010127,00183500ec8f4bf5bbbca2063f958ad4925817c1
3064304,00183500ec8f4bf5bbbca2063f958ad4925817c1
143879680,00183500ec8f4bf5bbbca2063f958ad4925817c1
2143536543,00183bd0d74038a0eae90ae60f4a4e3bee243293
15110353,00183bd0d74038a0eae90ae60f4a4e3bee243293
1790994,00183bd0d74038a0eae90ae60f4a4e3bee243293
2171515450,00184199c99e5feed6e1fb52bce3721dcee9f567
2283151989,00184199c99e5feed6e1fb52bce3721dcee9f567
2183450331,00184199c99e5feed6e1fb52bce3721dcee9f567
150067715,001868c97e5be44f0744345b189937866a38020f
10418407,001868c97e5be44f0744345b189937866a38020f
2161021469,001868c97e5be44f0744345b189937866a38020f
2297639944,00187d19b25733bb719036b272b4d5c79fcde8ba
2297562560,00187d19b25733bb719036b272b4d5c79fcde8ba
2138523055,00187d19b25733bb719036b272b4d5c79fcde8ba
2318080021,00187d19b25733bb719036b272b4d5c79fcde8ba
2318069573,00187d19b25733bb719036b272b4d5c79fcde8ba
2068611376,0018e888e83bfd993bc49455a8787577ab28a19c
1830412825,0018e888e83bfd993bc49455a8787577ab28a19c
5371772,0018e888e83bfd993bc49455a8787577ab28a19c
46611479,0018e888e83bfd993bc49455a8787577ab28a19c
2148536328,0018e888e83bfd993bc49455a8787577ab28a19c
2143549636,0018e888e83bfd993bc49455a8787577ab28a19c
31682040,0018e888e83bfd993bc49455a8787577ab28a19c
2163319579,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
2163320822,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
2163320765,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
2163321391,0019a174cf9c82fc7084a3a27e548c2a06e0a8c9
2047360394,0019f7cdf5775759535f04d9c9295c6a3e59b66a
2258690991,0019f7cdf5775759535f04d9c9295c6a3e59b66a
49072624,0019f7cdf5775759535f04d9c9295c6a3e59b66a
2271893864,0019f7cdf5775759535f04d9c9295c6a3e59b66a
4148201,0019f7cdf5775759535f04d9c9295c6a3e59b66a
72723327,001a22c61c3b3cbc08b029cb8e460a0735917c2c
2116620681,001a22c61c3b3cbc08b029cb8e460a0735917c2c
2213534636,001a22c61c3b3cbc08b029cb8e460a0735917c2c
3030181,001a22c61c3b3cbc08b029cb8e460a0735917c2c
23578451,001a22c61c3b3cbc08b029cb8e460a0735917c2c
2005571617,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
2064994465,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
144699677,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
1412485244,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
2109432754,001a51349da8527406031d0afd66701454b9dbe1
2075377374,001a51349da8527406031d0afd66701454b9dbe1
49307645,001a51349da8527406031d0afd66701454b9dbe1
1713329,001a51349da8527406031d0afd66701454b9dbe1
1763020,001a51349da8527406031d0afd66701454b9dbe1
1709518,001a51349da8527406031d0afd66701454b9dbe1
2068006437,001a51349da8527406031d0afd66701454b9dbe1
1416711090,001a939e1ac64f7280fb08ec7c3e43936ae23f34
2273972386,001a939e1ac64f7280fb08ec7c3e43936ae23f34
1629509028,001a939e1ac64f7280fb08ec7c3e43936ae23f34
2425652,001a939e1ac64f7280fb08ec7c3e43936ae23f34
152163988,001a939e1ac64f7280fb08ec7c3e43936ae23f34
1937193,001a939e1ac64f7280fb08ec7c3e43936ae23f34
6148099,001a939e1ac64f7280fb08ec7c3e43936ae23f34
2110683490,001aadea594b53e927c98a59b8ed9a22053534b2
2109803227,001aadea594b53e927c98a59b8ed9a22053534b2
2158586628,001aadea594b53e927c98a59b8ed9a22053534b2
7893127,001aadea594b53e927c98a59b8ed9a22053534b2
2199322527,001adcb8cde649af7213ffa660d66143e8f8ee68
2149538895,001adcb8cde649af7213ffa660d66143e8f8ee68
2798136,001adcb8cde649af7213ffa660d66143e8f8ee68
151104072,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
35432676,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
1682336,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
3027741,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
1845870613,001afd9704efafc6f8855c1e027c88cdfbb9f4d2
47096909,001b27575f8f83d14a30716a9b5a20858f2f3b0c
1776378,001b27575f8f83d14a30716a9b5a20858f2f3b0c
102313074,001b27575f8f83d14a30716a9b5a20858f2f3b0c
2829276,001bc432ea329bbd93d78064e0672953d1497a0b
2248540621,001bc432ea329bbd93d78064e0672953d1497a0b
2248541006,001bc432ea329bbd93d78064e0672953d1497a0b
2248184431,001bc432ea329bbd93d78064e0672953d1497a0b
2110343231,001c1d6ad491c70f93bf3a819888e6c86c996d3f
21805338,001c1d6ad491c70f93bf3a819888e6c86c996d3f
2349478,001c1d6ad491c70f93bf3a819888e6c86c996d3f
25173634,001c53724df07454a13e3a8db915707549d9e42d
2089333,001c53724df07454a13e3a8db915707549d9e42d
40348219,001c53724df07454a13e3a8db915707549d9e42d
143631962,001c53724df07454a13e3a8db915707549d9e42d
1754491,001c53724df07454a13e3a8db915707549d9e42d
2190333040,001c66a7b7e45eb39b67b070f1aa9ea90623c588
145197977,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2283499129,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2283497435,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2283499074,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2283499685,001c66a7b7e45eb39b67b070f1aa9ea90623c588
2273444328,001c7d8d86582b11da522c0885509610ca86007e
2068173472,001c9233029791ce0758c6da5ac09230653fb04f
2055735829,001c9233029791ce0758c6da5ac09230653fb04f
143684476,001c9233029791ce0758c6da5ac09230653fb04f
1784450,001c9233029791ce0758c6da5ac09230653fb04f
2167442050,001c9233029791ce0758c6da5ac09230653fb04f
1698675,001c9233029791ce0758c6da5ac09230653fb04f
145259299,001c9233029791ce0758c6da5ac09230653fb04f
2184760304,001c9233029791ce0758c6da5ac09230653fb04f
1429644956,001ce6614288b92f436756e13219135d87cac363
32445208,001ce6614288b92f436756e13219135d87cac363
143993049,001ce6614288b92f436756e13219135d87cac363
7443096,001ce6614288b92f436756e13219135d87cac363
2140414538,001ce6614288b92f436756e13219135d87cac363
144474786,001ce6614288b92f436756e13219135d87cac363
117981018,001d0ee7362341be843d3f3c476698e823d6f7ba
9347837,001d0ee7362341be843d3f3c476698e823d6f7ba
2145762695,001d1f33bdb4133f42138910c79f20a7ed00abfa
2258533852,001d1f33bdb4133f42138910c79f20a7ed00abfa
2257084276,001d1f33bdb4133f42138910c79f20a7ed00abfa
2246526645,001d1f33bdb4133f42138910c79f20a7ed00abfa
